date,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind,day_of_week,month
2017-07-19,55.96,60.15,137.15,2.34,0.0,13.61,118.0,30,60,5,2,7
2017-07-20,28.88,60.15,61.54,2.34,0.0,13.61,116.0,30,60,5,3,7
2017-07-21,23.12,60.15,23.67,2.34,0.0,13.61,53.0,30,60,5,4,7
2017-07-22,18.54,60.15,19.9,2.34,0.0,13.61,30.0,30,60,5,5,7
2017-07-23,22.65,60.15,18.22,2.34,0.0,13.61,37.0,30,60,5,6,7
2017-07-24,17.52,60.15,19.95,2.34,0.0,13.61,35.0,30,60,5,0,7
2017-07-25,22.17,60.15,18.1,2.34,0.0,13.61,37.0,30,60,5,1,7
2017-07-26,20.17,60.15,21.95,2.34,0.0,13.61,32.0,30,60,5,2,7
2017-07-27,24.42,60.15,25.33,2.34,0.0,13.61,41.0,30,60,5,3,7
2017-07-28,25.71,60.15,24.07,2.34,0.0,13.61,42.0,30,60,5,4,7
2017-07-29,27.25,60.15,22.87,2.34,0.0,13.61,47.0,30,60,5,5,7
2017-07-30,10.88,60.15,20.58,2.34,0.0,13.61,30.0,30,60,5,6,7
2017-07-31,17.1,60.15,26.19,2.34,0.0,13.61,29.0,30,60,5,0,7
2017-08-01,17.24,60.15,23.4,2.34,0.0,13.61,44.0,30,60,5,1,8
2017-08-02,27.56,60.15,26.54,2.34,0.0,13.61,40.0,30,60,5,2,8
2017-08-03,27.29,60.15,29.16,2.34,0.0,13.61,49.0,30,60,5,3,8
2017-08-04,42.65,60.15,33.74,2.34,0.0,13.61,50.0,30,60,5,4,8
2017-08-05,53.69,60.15,42.98,2.34,0.0,13.61,88.0,30,60,5,5,8
2017-08-06,61.44,60.15,41.75,2.34,0.0,13.61,99.0,30,60,5,6,8
2017-08-07,57.42,60.15,32.2,2.34,0.0,13.61,110.0,30,60,5,0,8
2017-08-08,36.58,60.15,29.91,2.34,0.0,13.61,68.0,30,60,5,1,8
2017-08-09,50.42,60.15,48.7,2.34,0.0,13.61,73.0,30,60,5,2,8
2017-08-10,48.6,60.15,64.0,2.34,0.0,13.61,95.0,30,60,5,3,8
2017-08-11,21.83,60.15,35.39,2.34,0.0,13.61,58.0,30,60,5,4,8
2017-08-12,26.54,60.15,88.07,2.34,0.0,13.61,45.0,30,60,5,5,8
2017-08-13,26.54,60.15,88.07,2.34,0.0,13.61,59.0,30,60,5,6,8
2017-08-14,26.54,60.15,88.07,2.34,0.0,13.61,59.0,30,60,5,0,8
2017-08-15,30.12,60.15,49.91,2.34,0.0,13.61,59.0,30,60,5,1,8
2017-08-16,35.23,60.15,64.66,2.34,0.0,13.61,53.0,30,60,5,2,8
2017-08-17,39.6,60.15,68.78,2.34,0.0,13.61,66.0,30,60,5,3,8
2017-08-18,46.25,60.15,60.15,2.34,0.0,13.61,70.0,30,60,5,4,8
2017-08-19,35.48,60.15,39.67,2.34,0.0,13.61,70.0,30,60,5,5,8
2017-08-20,22.15,60.15,30.28,2.34,0.0,13.61,63.0,30,60,5,6,8
2017-08-21,25.5,60.15,24.42,2.34,0.0,13.61,42.0,30,60,5,0,8
2017-08-22,46.0,60.15,38.7,2.34,0.0,13.61,58.0,30,60,5,1,8
2017-08-23,36.54,60.15,43.43,2.34,0.0,13.61,58.0,30,60,5,2,8
2017-08-24,47.79,60.15,45.26,2.34,0.0,13.61,58.0,30,60,5,3,8
2017-08-25,51.33,60.15,39.3,2.34,0.0,13.61,104.0,30,60,5,4,8
2017-08-26,62.33,60.15,37.65,2.34,0.0,13.61,73.0,30,60,5,5,8
2017-08-27,34.3,60.15,34.06,2.34,0.0,13.61,73.0,30,60,5,6,8
2017-08-28,23.82,60.15,27.89,2.34,0.0,13.61,73.0,30,60,5,0,8
2017-08-29,15.23,60.15,69.8,7.13,0.0,27.78,73.0,30,60,5,1,8
2017-08-30,20.5,60.15,101.89,7.13,0.0,27.78,73.0,30,60,5,2,8
2017-08-31,41.62,60.15,50.7,7.13,0.76,27.78,94.0,30,60,5,3,8
2017-09-01,25.58,41.64,26.64,7.13,0.54,24.03,91.0,30,60,5,4,9
2017-09-02,20.06,45.86,26.09,7.13,0.48,25.0,88.0,30,60,5,5,9
2017-09-03,38.19,79.78,27.32,7.13,0.4,25.07,88.0,30,60,5,6,9
2017-09-04,47.89,84.29,25.85,7.13,0.36,24.93,89.0,30,60,5,0,9
2017-09-05,35.61,75.82,30.29,7.13,0.37,25.08,88.0,30,60,5,1,9
2017-09-06,39.41,85.23,35.92,7.13,0.33,24.95,88.0,30,60,5,2,9
2017-09-07,40.34,67.06,23.75,7.13,0.36,24.93,88.0,30,60,5,3,9
2017-09-08,51.7,101.89,16.52,7.13,0.49,25.88,106.0,30,60,5,4,9
2017-09-09,54.83,111.65,17.54,7.13,0.45,25.77,96.0,30,60,5,5,9
2017-09-10,60.46,119.5,19.76,7.13,0.48,26.39,118.0,30,60,5,6,9
2017-09-11,63.97,120.06,20.25,7.13,0.45,27.92,119.0,30,60,5,0,9
2017-09-12,46.65,103.84,16.56,7.13,0.42,24.84,106.0,30,60,5,1,9
2017-09-13,54.77,143.16,10.76,7.13,0.13,24.38,115.0,30,60,5,2,9
2017-09-14,80.47,186.11,31.88,7.13,0.12,26.98,142.0,30,60,5,3,9
2017-09-15,64.37,127.68,34.75,7.13,0.36,27.32,169.0,30,60,5,4,9
2017-09-16,51.56,82.26,36.6,7.13,0.44,26.7,110.0,30,60,5,5,9
2017-09-17,53.05,85.65,37.33,7.13,0.33,26.7,106.0,30,60,5,6,9
2017-09-18,60.83,102.29,56.67,7.13,0.21,30.08,99.0,30,60,5,0,9
2017-09-19,55.55,112.21,34.72,7.13,0.43,28.73,109.0,30,60,5,1,9
2017-09-20,70.81,111.9,21.49,7.13,0.44,31.95,137.0,30,60,5,2,9
2017-09-21,55.93,76.81,22.74,7.13,0.46,23.1,144.0,30,60,5,3,9
2017-09-22,11.81,18.59,22.4,7.13,0.32,24.88,92.0,30,60,5,4,9
2017-09-23,17.76,43.57,18.63,7.13,0.35,22.19,83.0,30,60,5,5,9
2017-09-24,35.5,81.42,17.01,7.13,0.37,22.63,84.0,30,60,5,6,9
2017-09-25,50.09,100.02,27.25,7.13,0.37,24.48,104.0,30,60,5,0,9
2017-09-26,66.12,114.15,27.52,7.13,0.6,30.45,131.0,30,60,5,1,9
2017-09-27,80.94,125.39,21.39,6.62,0.61,29.26,165.0,30,60,5,2,9
2017-09-28,75.4,102.91,38.55,6.08,0.43,34.06,176.0,30,60,5,3,9
2017-09-29,89.38,140.94,29.45,7.17,0.45,40.26,172.0,30,60,5,4,9
2017-09-30,74.2,125.73,26.08,6.64,0.3,38.44,137.0,30,60,5,5,9
2017-10-01,68.47,120.56,28.66,3.46,0.46,32.9,131.0,30,60,5,6,10
2017-10-02,63.41,128.15,25.2,2.94,0.43,30.1,132.0,30,60,5,0,10
2017-10-03,69.45,127.48,26.09,5.81,0.2,34.34,115.0,30,60,5,1,10
2017-10-04,76.81,138.81,28.99,11.7,0.19,35.79,151.0,30,60,5,2,10
2017-10-05,75.73,125.31,24.45,11.96,0.27,36.81,180.0,30,60,5,3,10
2017-10-06,79.81,111.43,27.44,13.91,0.33,38.67,183.0,30,60,5,4,10
2017-10-07,70.98,151.15,25.61,22.29,0.32,34.44,193.0,30,60,5,5,10
2017-10-08,102.2,155.03,24.51,24.0,0.24,35.32,224.0,30,60,5,6,10
2017-10-09,107.63,173.87,27.06,23.51,0.24,31.11,268.0,30,60,5,0,10
2017-10-10,105.88,158.68,31.67,7.6,0.26,30.89,253.0,30,60,5,1,10
2017-10-11,104.45,122.3,30.92,6.57,0.25,29.67,208.0,30,60,5,2,10
2017-10-12,106.85,186.91,31.1,7.65,0.33,35.14,211.0,30,60,5,3,10
2017-10-13,137.42,207.87,29.16,9.36,0.33,37.98,246.0,30,60,5,4,10
2017-10-14,147.07,208.87,30.14,14.64,0.37,42.39,319.0,30,60,5,5,10
2017-10-15,147.83,195.47,30.0,14.31,0.33,37.15,317.0,30,60,5,6,10
2017-10-16,152.61,213.98,58.53,23.09,1.02,30.49,310.0,30,60,5,0,10
2017-10-17,121.7,212.35,57.08,17.44,1.36,30.46,313.0,30,60,5,1,10
2017-10-18,152.16,204.03,63.15,27.42,1.05,35.86,310.0,30,60,5,2,10
2017-10-19,176.17,259.0,53.51,22.15,1.18,36.35,336.0,30,60,5,3,10
2017-10-20,426.52,387.13,54.76,36.85,1.06,41.14,497.0,30,60,5,4,10
2017-10-21,213.12,317.52,50.13,20.55,1.46,34.52,404.0,30,60,5,5,10
2017-10-22,146.01,201.91,55.88,24.42,0.93,34.88,338.0,30,60,5,6,10
2017-10-23,163.35,242.73,64.25,27.79,1.45,52.91,327.0,30,60,5,0,10
2017-10-24,188.24,331.64,81.33,23.19,1.51,86.13,366.0,30,60,5,1,10
2017-10-25,203.03,326.46,80.62,23.77,1.01,106.16,357.0,30,60,5,2,10
2017-10-26,178.91,290.41,90.56,24.12,1.15,99.71,328.0,30,60,5,3,10
2017-10-27,167.54,293.68,65.44,21.24,0.98,82.93,345.0,30,60,5,4,10
2017-10-28,198.37,329.05,84.45,27.88,0.9,110.71,379.0,30,60,5,5,10
2017-10-29,187.82,300.92,60.61,25.08,1.16,83.99,362.0,30,60,5,6,10
2017-10-30,196.37,308.22,69.51,23.68,1.47,88.38,340.0,30,60,5,0,10
2017-10-31,211.64,323.45,53.08,19.36,1.84,65.34,366.0,30,60,5,1,10
2017-11-01,179.17,265.9,46.83,16.01,1.13,56.79,344.0,30,60,5,2,11
2017-11-02,160.69,227.41,47.7,17.19,1.4,61.91,305.0,30,60,5,3,11
2017-11-03,168.16,239.73,46.49,15.29,1.31,62.16,310.0,30,60,5,4,11
2017-11-04,190.33,292.7,47.28,18.87,1.83,73.16,345.0,30,60,5,5,11
2017-11-05,209.61,334.64,60.56,19.55,2.33,86.74,370.0,30,60,5,6,11
2017-11-06,216.53,330.27,57.27,18.74,1.94,72.82,377.0,30,60,5,0,11
2017-11-07,517.93,654.68,65.17,15.29,2.37,56.06,532.0,30,60,5,1,11
2017-11-08,639.19,796.88,77.51,20.46,2.74,55.51,675.0,30,60,5,2,11
2017-11-09,495.9,652.21,81.67,15.68,2.37,86.62,677.0,30,60,5,3,11
2017-11-10,370.73,496.48,80.73,17.84,2.45,104.94,597.0,30,60,5,4,11
2017-11-11,363.77,511.44,78.61,17.8,2.32,95.54,471.0,30,60,5,5,11
2017-11-12,465.08,622.4,70.1,13.94,2.44,88.03,613.0,30,60,5,6,11
2017-11-13,354.56,498.63,65.77,15.58,2.33,94.42,561.0,30,60,5,0,11
2017-11-14,254.36,365.91,56.46,13.67,1.74,69.5,444.0,30,60,5,1,11
2017-11-15,192.04,279.26,57.85,19.24,1.64,60.28,378.0,30,60,5,2,11
2017-11-16,191.57,278.95,53.86,22.89,1.55,62.01,357.0,30,60,5,3,11
2017-11-17,150.79,220.08,47.38,16.32,1.51,47.92,330.0,30,60,5,4,11
2017-11-18,143.51,202.59,43.91,13.3,1.16,37.68,309.0,30,60,5,5,11
2017-11-19,128.65,190.51,45.6,15.12,1.2,47.8,297.0,30,60,5,6,11
2017-11-20,171.34,249.28,52.73,13.7,1.3,54.08,329.0,30,60,5,0,11
2017-11-21,178.08,253.38,54.75,15.02,1.52,57.13,341.0,30,60,5,1,11
2017-11-22,177.41,258.11,54.64,18.13,1.51,57.6,348.0,30,60,5,2,11
2017-11-23,175.56,251.23,55.04,18.32,1.55,54.34,340.0,30,60,5,3,11
2017-11-24,187.97,256.92,64.15,19.2,1.65,54.02,348.0,30,60,5,4,11
2017-11-25,185.31,268.09,76.48,17.95,1.74,48.1,347.0,30,60,5,5,11
2017-11-26,224.37,338.82,67.6,21.01,1.97,44.82,368.0,30,60,5,6,11
2017-11-27,198.34,328.09,68.93,18.95,1.64,41.09,382.0,30,60,5,0,11
2017-11-28,167.74,290.47,62.53,19.39,1.76,34.78,360.0,30,60,5,1,11
2017-11-29,215.17,327.64,75.37,20.1,2.31,40.91,359.0,30,60,5,2,11
2017-11-30,219.84,344.17,57.73,16.83,2.11,44.4,388.0,30,60,5,3,11
2017-12-01,190.45,309.07,56.83,17.59,1.83,31.62,377.0,30,60,5,4,12
2017-12-02,208.87,324.46,65.66,20.17,2.1,36.62,356.0,30,60,5,5,12
2017-12-03,240.87,359.22,65.83,19.92,2.28,37.61,384.0,30,60,5,6,12
2017-12-04,261.82,390.1,65.49,20.17,2.49,32.64,415.0,30,60,5,0,12
2017-12-05,230.56,358.86,64.61,18.29,2.41,50.69,404.0,30,60,5,1,12
2017-12-06,120.91,210.21,51.02,20.88,1.65,43.68,330.0,30,60,5,2,12
2017-12-07,88.95,170.12,45.83,18.17,1.49,41.43,215.0,30,60,5,3,12
2017-12-08,115.08,204.38,53.85,21.69,1.56,50.26,220.0,30,60,5,4,12
2017-12-09,165.76,268.35,70.14,24.22,1.77,68.58,312.0,30,60,5,5,12
2017-12-10,230.34,341.87,83.94,25.97,2.18,90.07,389.0,30,60,5,6,12
2017-12-11,218.87,338.45,71.25,24.39,2.28,66.07,406.0,30,60,5,0,12
2017-12-12,109.18,152.76,45.94,11.71,1.51,38.75,280.0,30,60,5,1,12
2017-12-13,134.99,203.48,40.27,10.81,1.34,46.28,263.0,30,60,5,2,12
2017-12-14,126.67,189.9,36.59,11.18,1.31,42.19,276.0,30,60,5,3,12
2017-12-15,127.57,194.15,34.73,9.69,1.28,38.04,292.0,30,60,5,4,12
2017-12-16,100.72,152.72,29.84,4.98,1.06,23.98,228.0,30,60,5,5,12
2017-12-17,95.58,163.65,37.37,12.68,1.2,36.4,195.0,30,60,5,6,12
2017-12-18,115.19,189.64,45.8,16.97,1.28,45.37,223.0,30,60,5,0,12
2017-12-19,168.33,257.19,54.84,23.03,1.48,49.68,291.0,30,60,5,1,12
2017-12-20,283.24,410.74,66.41,25.0,1.91,67.35,378.0,30,60,5,2,12
2017-12-21,293.14,435.23,61.63,22.54,1.45,66.06,467.0,30,60,5,3,12
2017-12-22,157.72,241.38,50.73,20.47,1.17,48.84,370.0,30,60,5,4,12
2017-12-23,117.72,181.59,50.97,19.95,1.54,43.85,253.0,30,60,5,5,12
2017-12-24,203.18,301.71,66.65,23.73,1.74,59.85,309.0,30,60,5,6,12
2017-12-25,259.0,368.35,58.92,23.76,1.68,56.1,398.0,30,60,5,0,12
2017-12-26,224.42,326.11,57.6,22.1,1.57,38.93,372.0,30,60,5,1,12
2017-12-27,224.27,317.87,65.61,23.17,1.69,58.98,379.0,30,60,5,2,12
2017-12-28,249.17,362.39,70.25,25.51,1.86,66.0,398.0,30,60,5,3,12
2017-12-29,227.28,347.63,59.7,25.54,1.7,61.36,399.0,30,60,5,4,12
2017-12-30,273.56,401.15,60.4,21.01,1.96,61.73,421.0,30,60,5,5,12
2017-12-31,306.17,445.58,66.97,17.97,1.95,76.45,451.0,30,60,5,6,12
2018-01-01,303.41,415.09,63.92,18.58,1.8,68.75,462.0,30,60,5,0,1
2018-01-02,277.48,422.59,53.73,12.43,1.52,68.68,439.0,30,60,5,1,1
2018-01-03,217.01,336.87,52.24,10.28,1.29,54.94,405.0,30,60,5,2,1
2018-01-04,248.54,377.61,61.57,14.42,1.36,66.31,394.0,30,60,5,3,1
2018-01-05,240.42,360.99,54.8,13.2,1.38,48.57,398.0,30,60,5,4,1
2018-01-06,252.57,378.9,59.12,18.15,1.59,39.65,403.0,30,60,5,5,1
2018-01-07,191.66,292.74,47.02,16.27,1.3,57.39,384.0,30,60,5,6,1
2018-01-08,152.98,259.13,51.6,17.15,1.33,54.55,314.0,30,60,5,0,1
2018-01-09,233.1,355.21,66.19,21.82,1.54,66.79,373.0,30,60,5,1,1
2018-01-10,186.26,294.24,60.21,18.98,1.4,58.51,366.0,30,60,5,2,1
2018-01-11,154.64,243.95,63.57,17.4,1.47,56.22,318.0,30,60,5,3,1
2018-01-12,168.87,281.06,65.3,24.03,1.56,62.37,306.0,30,60,5,4,1
2018-01-13,230.5,355.43,61.28,24.28,2.12,75.14,370.0,30,60,5,5,1
2018-01-14,191.47,308.74,54.37,22.47,1.72,64.8,365.0,30,60,5,6,1
2018-01-15,177.71,309.85,52.51,19.12,1.42,59.73,352.0,30,60,5,0,1
2018-01-16,133.56,231.04,46.86,19.06,1.36,54.0,278.0,30,60,5,1,1
2018-01-17,235.06,353.55,47.86,14.48,1.61,64.1,350.0,30,60,5,2,1
2018-01-18,276.25,428.08,55.08,21.02,2.04,72.89,411.0,30,60,5,3,1
2018-01-19,253.7,398.16,49.45,22.27,1.82,73.6,451.0,30,60,5,4,1
2018-01-20,152.33,252.92,38.87,14.45,1.31,43.18,351.0,30,60,5,5,1
2018-01-21,153.61,274.5,44.09,16.91,1.51,41.49,310.0,30,60,5,6,1
2018-01-22,202.11,352.68,56.45,21.64,1.87,68.33,362.0,30,60,5,0,1
2018-01-23,160.79,248.48,47.26,14.25,1.43,48.67,343.0,30,60,5,1,1
2018-01-24,130.16,192.19,35.33,11.9,1.32,42.04,286.0,30,60,5,2,1
2018-01-25,111.75,167.31,40.13,6.84,1.37,43.99,267.0,30,60,5,3,1
2018-01-26,128.45,207.66,38.17,7.99,1.43,44.09,263.0,30,60,5,4,1
2018-01-27,155.2,271.1,45.14,7.94,1.4,56.12,284.0,30,60,5,5,1
2018-01-28,150.96,248.26,47.6,10.26,1.85,54.01,334.0,30,60,5,6,1
2018-01-29,162.48,272.45,54.51,12.61,1.96,60.56,332.0,30,60,5,0,1
2018-01-30,126.84,212.59,47.59,14.47,2.0,56.85,300.0,30,60,5,1,1
2018-01-31,123.48,205.56,45.46,11.35,2.52,53.7,271.0,30,60,5,2,1
2018-02-01,157.33,298.58,63.88,18.67,1.62,60.7,293.0,30,60,5,3,2
2018-02-02,140.35,282.16,54.28,12.25,1.49,52.12,318.0,30,60,5,4,2
2018-02-03,115.05,239.61,51.46,14.2,1.29,52.29,277.0,30,60,5,5,2
2018-02-04,133.8,252.13,46.74,13.2,1.3,52.23,284.0,30,60,5,6,2
2018-02-05,163.6,308.37,63.42,14.77,1.33,43.11,313.0,30,60,5,0,2
2018-02-06,143.29,274.72,56.51,14.94,1.21,41.11,324.0,30,60,5,1,2
2018-02-07,131.49,246.92,54.53,14.58,1.18,49.34,287.0,30,60,5,2,2
2018-02-08,186.19,338.61,74.83,13.8,1.75,45.91,334.0,30,60,5,3,2
2018-02-09,203.33,348.94,74.5,14.35,1.7,49.11,375.0,30,60,5,4,2
2018-02-10,209.7,373.06,99.06,13.77,2.55,53.31,378.0,30,60,5,5,2
2018-02-11,148.13,300.96,62.4,14.45,1.56,43.54,350.0,30,60,5,6,2
2018-02-12,72.36,153.11,33.08,8.58,0.97,37.47,218.0,30,60,5,0,2
2018-02-13,103.93,170.12,46.48,10.25,1.21,38.83,189.0,30,60,5,1,2
2018-02-14,76.92,149.43,34.92,9.03,0.96,38.43,217.0,30,60,5,2,2
2018-02-15,94.49,173.59,38.54,11.47,1.03,40.95,189.0,30,60,5,3,2
2018-02-16,123.19,219.11,48.33,12.49,1.21,38.4,248.0,30,60,5,4,2
2018-02-17,127.8,244.27,49.9,15.01,1.27,44.13,277.0,30,60,5,5,2
2018-02-18,127.27,234.67,50.94,12.17,1.36,45.75,284.0,30,60,5,6,2
2018-02-19,172.55,315.75,71.76,15.25,1.96,49.74,321.0,30,60,5,0,2
2018-02-20,167.16,317.53,68.29,14.53,1.89,51.27,335.0,30,60,5,1,2
